Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1990,222,284,1.3,2.6,4,3.417526165568899,39,0.10555555555555553,26,3.3,258,193,2,3.5,65,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
1991,173,278,1.4,1.9,3,5.288985017137361,50,0.05555555555555555,97,553,181,41,2.1,14,140,NA,164,151,NA,3,1,878,95,589,NA,2,1
1992,101,354,2,3.4,NA,NA,NA,0.12121212121212119,73,4.9,281,196,2.7,6.5,85,NA,154.5,NA,NA,2,NA,878,95,589,NA,2,NA
1993,297,177,3.1,12,NA,NA,NA,0.056873315363881405,32,600,145,56,6,65,89,107,122,123.5,2,26,5,878,95,589,1,4,2
1994,170,282,0.895,2.4099999999999993,NA,NA,NA,0.07692307692307698,71,11,211,103,3.42,5.8,108,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
1995,176,293,2,2.9,6,3.001556431550464,4,0.05798319327731091,92,70,201,115,16,27,86,NA,136,NA,NA,11,NA,878,95,589,NA,5,NA
1996,120,304,0.185,1.5,3,6.345494966767134,73,0.22443853427895977,66,2.5,238,135,2.2,4,103,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
1997,304,179,1.7,5.1,4,2.816026934356806,30,0.0625,58,224,121,63,2.92,8.7,58,NA,110.5,NA,NA,2,NA,878,95,589,NA,2,NA
1998,83,292,2.9,4.56,2,3.9815455179725716,44,0.06741573033707861,143,589,149,32,5.9,29,117,NA,140,145,NA,8,1,878,95,589,NA,4,1
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,249,240,2.1,3.1,9,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2000,140,319,3.5,5.11,NA,NA,NA,0.19292803970223327,78,6,241,123,3.02,5.8,118,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2001,NA,271,NA,NA,5,8.579217325625208,29,0.07827638959714431,65,11,206,113,4.8,8.8,93,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2002,147,289,2.23,4.648,4,4.773917168957616,43,0.3018867924528302,8,2.31,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2003,115,285,3.93,5.510000000000002,4,4.697060554328228,16,0.04168919440797093,85,50.6,200,130,4.25,10.149999999999999,70,NA,165,NA,NA,4,NA,878,95,589,NA,3,NA
2004,230,220,3.495,12.209999999999999,NA,NA,NA,0.0984836775924311,12,6.49,208,174,3.96,6.09,34,NA,148,NA,NA,1,NA,878,95,589,NA,1,NA
2005,266,167,5.98,16.95,5,62.99628092625648,19,0.08252427184466032,18,627,149,65,22.32,44.6,84,102,114,102,1,18,3,878,95,589,1,6,3
2006,79,331,3.11,3.846,NA,NA,NA,0.06302521008403358,61,4.61,270,203,4.47,6.56,67,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2007,86,320,3.325,4.3149999999999995,3,10.219974674267938,13,0.04968359436797975,67,4.29,253,209,3.638,4.51,44,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2008,145,268,1.42,1.98,NA,NA,NA,0.06617491353144639,29,17.2,239,199,4.896,9.99,40,NA,97,NA,NA,2,NA,878,95,589,NA,2,NA
2009,131,297,0.98,1.74,NA,NA,NA,0.03769841269841277,154,24.8,143,96,3.4050000000000002,7,47,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2010,214,221,2.315,4.617,3,1.975533153049569,13,0.04156171284634761,68,46,153,91,3.48,14.4,62,NA,120,NA,NA,3,NA,878,95,589,NA,2,NA
2011,132,258,3,4.194000000000001,8,15.290451223965363,18,0.03728897715988083,172,904,86,17,3.692,4.81,69,82,79,82,1,5,1,878,95,589,1,1,1
2012,63,324,0.98,1.4900000000000002,2,6.965545302790321,4,0.07948179271708682,112,6.07,212,188,3.042,3.86,24,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2013,163,334,1.46,2.02,3,2.46103782775024,11,0.08238029408068367,111,2.66,223,202,1.634,2.91,21,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2014,76,341,1.185,1.915,NA,NA,NA,0.06493506493506498,185,38.1,156,25,1.77,1.9,131,NA,151,NA,NA,1,NA,878,95,589,NA,1,NA
2015,128,319,1.17,1.6849999999999998,3,2.8470505027151782,31,0.0887573964497041,89,16.1,230,179,1.776,4.1,51,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2016,157,281,0.53,1.634,NA,NA,NA,0.0981087470449172,58,2.15,223,142,1.2480000000000002,2.5300000000000002,81,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2017,205,233,2.48,5.208,5,1.1572129605096633,26,0.029146440129449856,79,83.1,154,82,5.6499999999999995,18.35,72,NA,113,113,NA,5,1,878,95,589,NA,3,1
2018,189,278,1.27,2.928000000000001,NA,NA,NA,0.04464285714285718,109,10.1,169,97,2.294,3.67,72,NA,NA,NA,NA,NA,NA,878,95,589,NA,NA,NA
2019,196,222,2.005,6.855,4,5.598261404421064,12,0.027402402402402354,61,33.6,161,60,5.785,24.1,101,136,136,136,1,2,1,878,95,589,1,1,1
2020,162,256,2.125,4.107000000000001,NA,NA,NA,0.04114285714285708,60,152,196,144,3.112,5.404999999999999,52,NA,192,NA,NA,1,NA,878,95,589,NA,1,NA
